image_id,specimen_id,tps_id,image_path,is_labeled,status,registration_cost,n_outlier_landmarks,error_reason
2478f164676ed526,SP3-2022-0186,2628115796105024806,data\crops_obb\basile_m1\basile_m1_SP3-2022-0186_SP3-2022-0186-S-02_2478f164676ed526.jpg,False,FAILED,inf,,"17 landmarks, 18 attendus"
2479d81ede0ec49b,N183,2628369484633523355,data\crops_obb\vrac\vrac_N183_N183_S2_2479d81ede0ec49b.jpg,True,OK,0.004668912110174044,0,
2481a148a3a23e89,SP3-2022-0002,2630560990716116617,data\crops_obb\basile_m1\basile_m1_SP3-2022-0002_SP3-2022-0002-S-01_2481a148a3a23e89.jpg,False,OK,0.006635195366797201,,
2481a9c16301694a,2020.03926,2630570305415899466,data\crops_obb\organized\organized_2020.03926_2020.03926_S1_2481a9c16301694a.jpg,True,OK,0.004757785364708649,0,
2490b75b6a894be3,SP03-22-0114,2634807385269029859,data\crops_obb\basile_m1\basile_m1_SP03-22-0114_SP03-22-0114-S-01_2490b75b6a894be3.jpg,False,FAILED,inf,,"17 landmarks, 18 attendus"
24b8ce412a08104a,N221,2646091560353534026,data\crops_obb\vrac\vrac_N221_N221_S2_24b8ce412a08104a.jpg,True,OK,0.00436283775717417,0,
24ca132787999367,FR15_ABOM30072020036,2650952391160599399,data\crops_obb\organized\organized_FR15_ABOM30072020036_FR15_ABOM30072020036_P1_24ca132787999367.jpg,True,OK,0.004163576578305973,0,
24d2db6cb4ceff7b,CD388018b,2653424390411059067,data\crops_obb\organized\organized_CD388018b_CD388018b_P1_24d2db6cb4ceff7b.jpg,True,OK,0.004578025980701495,0,
24d653f6febfb954,FR15_ABOM30072020045,2654401350682523988,data\crops_obb\organized\organized_FR15_ABOM30072020045_FR15_ABOM30072020045_S1_24d653f6febfb954.jpg,True,OK,0.0042706567761038585,0,
24db98873a225f05,N816,2655884111828377349,data\crops_obb\vrac\vrac_N816_N816_S5_24db98873a225f05.jpg,True,SUSPECT,0.004978246231947919,12,outlier post-GPA au sein de l'espèce lucorum (12 landmark(s) hors seuil)
24e0143e9de22c9b,FR05ABOM220722027,2657146039317965979,data\crops_obb\organized\organized_FR05ABOM220722027_FR05ABOM220722027_S2_24e0143e9de22c9b.jpg,True,OK,0.004817489791080865,0,
24f9632b743d95c1,ABB-2020.00038,2664269692851295681,data\crops_obb\organized\organized_ABB-2020.00038_ABB-2020.00038_P1_24f9632b743d95c1.jpg,True,OK,0.004455521709957822,0,
25023ee86708d4cb,2020.06244,2666763097238721739,data\crops_obb\organized\organized_2020.06244_2020.06244_P1_25023ee86708d4cb.jpg,True,OK,0.0046387555525021955,0,
25110e5012eeeb46,SP3-2022-0202,2670931791085235014,data\crops_obb\basile_m1\basile_m1_SP3-2022-0202_SP3-2022-0202-P-01_25110e5012eeeb46.jpg,False,FAILED,inf,,"16 landmarks, 18 attendus"
2513eb61fdcb472d,SP3-2022-0124,2671737810063148845,data\crops_obb\basile_m1\basile_m1_SP3-2022-0124_SP3-2022-0124-P-03_2513eb61fdcb472d.jpg,False,OK,0.006946039251628041,,
2516584dc1ba3def,FR73ABOM200722031,2672420519876902383,data\crops_obb\organized\organized_FR73ABOM200722031_FR73ABOM200722031_S2_2516584dc1ba3def.jpg,True,OK,0.004428686708278524,0,
25258c4de25b5edf,CD387766,2676699819679637215,data\crops_obb\organized\organized_CD387766_CD387766_S1_25258c4de25b5edf.jpg,True,OK,0.004723811294217174,0,
252cb6cbba7275b5,SP3-2022-0198,2678716864501282229,data\crops_obb\basile_m1\basile_m1_SP3-2022-0198_SP3-2022-0198-S-02_252cb6cbba7275b5.jpg,False,FAILED,inf,,"16 landmarks, 18 attendus"
2532f620e9f121da,2020.03930,2680475349463146970,data\crops_obb\organized\organized_2020.03930_2020.03930_P1_2532f620e9f121da.jpg,True,OK,0.0044603225539762625,0,
25389d1b18f70ef6,2020.00410,2682066317807652598,data\crops_obb\organized\organized_2020.00410_2020.00410_S2_25389d1b18f70ef6.jpg,True,OK,0.004568687989189903,0,
253aef2dd27fda1c,CD388865,2682719508136712732,data\crops_obb\organized\organized_CD388865_CD388865_S1_253aef2dd27fda1c.jpg,True,OK,0.00450782267261669,0,
253e7db8a201c600,N210,2683720659904873984,data\crops_obb\vrac\vrac_N210_N210_P3_253e7db8a201c600.jpg,True,OK,0.004707653106442163,0,
2549fa952b4b3cfc,NoName13,2686954171286633724,data\crops_obb\organized\organized_NoName13_NoName13_P2_2549fa952b4b3cfc.jpg,True,OK,0.00447063050317919,0,
254f1cce585dea00,FR05ABOM220722024,2688399175134865920,data\crops_obb\organized\organized_FR05ABOM220722024_FR05ABOM220722024_S2_254f1cce585dea00.jpg,True,OK,0.004772452471013767,0,
25546bbeec13fc36,N220,2689893345195719734,data\crops_obb\vrac\vrac_N220_N220_S2_25546bbeec13fc36.jpg,True,OK,0.004451463096770631,0,
255ff8f2bed6d351,ABAURA8885b,2693144823658369873,data\crops_obb\organized\organized_ABAURA8885b_ABAURA8885b_S3_255ff8f2bed6d351.jpg,True,OK,0.004494804073391193,0,
2561bebde65208bd,ABAURA8238c,2693643774966499517,data\crops_obb\organized\organized_ABAURA8238c_ABAURA8238c_S3_2561bebde65208bd.jpg,True,OK,0.004369324961045424,0,
256238cf0f180169,FR15_ABOM180720054,2693777989083595113,data\crops_obb\organized\organized_FR15_ABOM180720054_FR15_ABOM180720054_S3_256238cf0f180169.jpg,True,OK,0.004447723089104709,0,
2569a182fe1914ba,CollecYvan2,2695863435938829498,data\crops_obb\organized\organized_CollecYvan2_CollecYvan2_P2_2569a182fe1914ba.jpg,True,OK,0.004349337556641076,0,
2572d3bfae1267ba,FR73ABOM150722006,2698451946961004474,data\crops_obb\organized\organized_FR73ABOM150722006_FR73ABOM150722006_S1_2572d3bfae1267ba.jpg,True,OK,0.004613899585344297,0,
25995e75800c7e06,CD388016b,2709300509592550918,data\crops_obb\organized\organized_CD388016b_CD388016b_S3_25995e75800c7e06.jpg,True,OK,0.0043868340664178105,0,
259ccbb41a1f9769,OPIE_Lapi_290602,2710265050163025769,data\crops_obb\organized\organized_OPIE_Lapi_290602_OPIE_Lapi_290602_P1_259ccbb41a1f9769.jpg,True,OK,0.0046592934974879,0,
259e6d184aea550d,SP3-2022-0206,2710723976827131149,data\crops_obb\basile_m1\basile_m1_SP3-2022-0206_SP3-2022-0206-S-01_259e6d184aea550d.jpg,False,FAILED,inf,,"12 landmarks, 18 attendus"
25b687382a0f5ab1,CD387303,2717508100458240689,data\crops_obb\organized\organized_CD387303_CD387303_S3_25b687382a0f5ab1.jpg,True,OK,0.004608614932168358,0,
25be93b1f412c1eb,2020.00410,2719773617491722731,data\crops_obb\organized\organized_2020.00410_2020.00410_P2_25be93b1f412c1eb.jpg,True,OK,0.00451791843121593,0,
25c081e0d16349b2,CD388769,2720316977517382066,data\crops_obb\organized\organized_CD388769_CD388769_S1_25c081e0d16349b2.jpg,True,OK,0.004591033984551444,0,
25c4f06607004b27,ABAURA7153,2721564395833412391,data\crops_obb\organized\organized_ABAURA7153_ABAURA7153_P1_25c4f06607004b27.jpg,True,OK,0.004231764409306796,0,
25cc079babff097e,FR15ABOM210821177,2723560239839250814,data\crops_obb\organized\organized_FR15ABOM210821177_FR15ABOM210821177_P1_25cc079babff097e.jpg,True,OK,0.004455805678636643,0,
25d35a8b3dcdc26b,FR73ABOM130722067,2725621753573130859,data\crops_obb\organized\organized_FR73ABOM130722067_FR73ABOM130722067_S1_25d35a8b3dcdc26b.jpg,True,OK,0.00441444436501199,0,
25da22b9e012a3ac,SP03-22-0101,2727530706049868716,data\crops_obb\basile_m1\basile_m1_SP03-22-0101_SP03-22-0101-S-01_25da22b9e012a3ac.jpg,False,OK,0.005438099491075033,,
25e1a85bf75c87be,ABAURA8228,2729647962108757950,data\crops_obb\organized\organized_ABAURA8228_ABAURA8228_S2_25e1a85bf75c87be.jpg,True,OK,0.004654190788434382,1,
25e35f35b25541d4,SP03-22-0094,2730130483346489812,data\crops_obb\basile_m1\basile_m1_SP03-22-0094_SP03-22-0094-S-01_25e35f35b25541d4.jpg,False,FAILED,inf,,"12 landmarks, 18 attendus"
25e49cffd2557981,N628,2730479896652773761,data\crops_obb\organized\organized_N628_N628_S3_25e49cffd2557981.jpg,True,OK,0.004449713085850454,0,
25f6b996f9013c67,OPIE_Lapi_130720,2735577881747995751,data\crops_obb\organized\organized_OPIE_Lapi_130720_OPIE_Lapi_130720_S3_25f6b996f9013c67.jpg,True,OK,0.004484687535366139,0,
25faf151c1cc7a05,SP3-2022-0106,2736765057027045893,data\crops_obb\basile_m1\basile_m1_SP3-2022-0106_SP3-2022-0106-P-02_25faf151c1cc7a05.jpg,False,OK,0.009622410923017717,,
25fd1aefb3e34881,CD388612,2737373765328652417,data\crops_obb\organized\organized_CD388612_CD388612_S1_25fd1aefb3e34881.jpg,True,OK,0.004697728910807425,0,
260b50d94ad1fcc3,ABAURA4915,2741373692378479811,data\crops_obb\organized\organized_ABAURA4915_ABAURA4915_P2_260b50d94ad1fcc3.jpg,True,OK,0.004677496747430444,0,
260cf76eb63b9984,ABAURA7155,2741838328037611908,data\crops_obb\organized\organized_ABAURA7155_ABAURA7155_P2_260cf76eb63b9984.jpg,True,OK,0.004523221624434804,0,
26166e45709ebc9a,WB1_23_0034,2744502267450145946,data\crops_obb\terrain\terrain_WB1_23_0034_WB1_23_0034_1_26166e45709ebc9a.jpg,True,OK,0.004499900982185197,2,
2618918f6e7b5c66,WB1_23_0021,2745104018102246502,data\crops_obb\terrain\terrain_WB1_23_0021_WB1_23_0021_3_2618918f6e7b5c66.jpg,True,OK,0.004602837911772299,0,
2623c00359951b0a,SP3-2022-0169,2748251318246513418,data\crops_obb\basile_m1\basile_m1_SP3-2022-0169_SP3-2022-0169-P-01_2623c00359951b0a.jpg,False,OK,0.0065290834612727194,,
26244ecf4db16ffb,SP03-22-0100,2748408324871516155,data\crops_obb\basile_m1\basile_m1_SP03-22-0100_SP03-22-0100-S-02_26244ecf4db16ffb.jpg,False,OK,0.0053286970295607465,,
264c8d686c379422,OPIE_Lapi_160720,2759736151302968354,data\crops_obb\organized\organized_OPIE_Lapi_160720_OPIE_Lapi_160720_S1_264c8d686c379422.jpg,True,OK,0.00468716686347965,0,
267865f57633d5a0,SP3-2022-0267,2772077675571041696,data\crops_obb\basile_m1\basile_m1_SP3-2022-0267_SP3-2022-0267-P-03_267865f57633d5a0.jpg,False,OK,0.004663123474859584,,
267f1c6844a25db6,WB1_23_0038,2773967129637182902,data\crops_obb\terrain\terrain_WB1_23_0038_WB1_23_0038_3_267f1c6844a25db6.jpg,True,OK,0.004611085753930014,1,
26b3f384f65e6568,OPIE_Lapi_030803b,2788840346667083112,data\crops_obb\organized\organized_OPIE_Lapi_030803b_OPIE_Lapi_030803b_S1_26b3f384f65e6568.jpg,True,OK,0.0044543059945646776,0,
26b42d75c23a000a,OPPO.2021.03276,2788904053042184202,data\crops_obb\organized\organized_OPPO.2021.03276_OPPO.2021.03276_S2_26b42d75c23a000a.jpg,True,OK,0.004549800037270044,0,
26bf970f5cd934f2,NoName4,2792116386231039218,data\crops_obb\organized\organized_NoName4_NoName4_S2_26bf970f5cd934f2.jpg,True,OK,0.004441115086492878,0,
26c27b17cb34e108,FR15ABOM100721032,2792930061046833416,data\crops_obb\organized\organized_FR15ABOM100721032_FR15ABOM100721032_S2_26c27b17cb34e108.jpg,True,SUSPECT,0.0056245971464793515,18,outlier post-GPA au sein de l'espèce rupestris (18 landmark(s) hors seuil)
26c76a0061ad71aa,SP3-2022-0144,2794318643677983146,data\crops_obb\basile_m1\basile_m1_SP3-2022-0144_SP3-2022-0144-P-02_26c76a0061ad71aa.jpg,False,FAILED,inf,,"9 landmarks, 18 attendus"
26dc9d8736a5e21c,OPIE_Lapi_200703,2800286272380592668,data\crops_obb\organized\organized_OPIE_Lapi_200703_OPIE_Lapi_200703_P2_26dc9d8736a5e21c.jpg,True,OK,0.0044712950840117074,0,
26dd38b04669facf,ABAURA8239d,2800456873041066703,data\crops_obb\organized\organized_ABAURA8239d_ABAURA8239d_P1_26dd38b04669facf.jpg,True,OK,0.0044136784168528585,0,
26f7d262ed354249,FR15ABOM210821110,2807944215017112137,data\crops_obb\organized\organized_FR15ABOM210821110_FR15ABOM210821110_P2_26f7d262ed354249.jpg,True,OK,0.004449570305128838,0,
270cbd9f235c5a63,CD388821f,2813832358390422115,data\crops_obb\organized\organized_CD388821f_CD388821f_S1_270cbd9f235c5a63.jpg,True,OK,0.004677558968854453,0,
270eb66c7e89fbc5,SP3-2022-0182,2814387394248833989,data\crops_obb\basile_m1\basile_m1_SP3-2022-0182_SP3-2022-0182-P-03_270eb66c7e89fbc5.jpg,False,FAILED,inf,,"16 landmarks, 18 attendus"
27168bd2dee30ff2,CollecYvan18,2816592354765639666,data\crops_obb\organized\organized_CollecYvan18_CollecYvan18_S3_27168bd2dee30ff2.jpg,True,OK,0.004425754335373517,0,
272e65c581d83d9c,VAN-2019.00788,2823305915369274780,data\crops_obb\organized\organized_VAN-2019.00788_VAN-2019.00788_S1_272e65c581d83d9c.jpg,True,OK,0.004506824356264083,0,
2741bf21c6a0e3f6,VAN-2019.00814,2828752192752641014,data\crops_obb\organized\organized_VAN-2019.00814_VAN-2019.00814_S1_2741bf21c6a0e3f6.jpg,True,OK,0.0046259664412273945,0,
27556582810a3709,SP3-2022-0061,2834283151684679433,data\crops_obb\basile_m1\basile_m1_SP3-2022-0061_SP3-2022-0061-S-01_27556582810a3709.jpg,False,OK,0.00598767362247773,,
276e83d7d067f0ce,FR73ABOM200722038,2841353377855041742,data\crops_obb\organized\organized_FR73ABOM200722038_FR73ABOM200722038_P1_276e83d7d067f0ce.jpg,True,OK,0.004768734018058921,1,
2789c587b4183301,BAR.2018.00342,2849025425921291009,data\crops_obb\organized\organized_BAR.2018.00342_BAR.2018.00342_S3_2789c587b4183301.jpg,True,OK,0.0043959823012198465,0,
278c7f974d83a8b4,CD387759,2849792952035944628,data\crops_obb\organized\organized_CD387759_CD387759_S2_278c7f974d83a8b4.jpg,True,OK,0.004448030377915251,0,
27a9c5ac8f72b5ef,N359,2858032783474996719,data\crops_obb\vrac\vrac_N359_N359_P2_27a9c5ac8f72b5ef.jpg,True,OK,0.004478403745511057,0,
27c7621990f78114,ABAURA8208,2866367549790454036,data\crops_obb\organized\organized_ABAURA8208_ABAURA8208_P2_27c7621990f78114.jpg,True,OK,0.0045653755447922165,0,
27d80d6041b59ae6,POLLINIS5133,2871059469519133414,data\crops_obb\organized\organized_POLLINIS5133_POLLINIS5133_P2_27d80d6041b59ae6.jpg,True,FAILED,inf,,"2 landmarks, 18 attendus"
27e0a1a8cee56a67,UBC-2011.0157,2873474308660095591,data\crops_obb\organized\organized_UBC-2011.0157_UBC-2011.0157_P3_27e0a1a8cee56a67.jpg,True,SUSPECT,0.01099617587672752,18,outlier post-GPA au sein de l'espèce rupestris (18 landmark(s) hors seuil)
27fd77ca122f34c7,SP3-2022-0068,2881591046359168199,data\crops_obb\basile_m1\basile_m1_SP3-2022-0068_SP3-2022-0068-P-02_27fd77ca122f34c7.jpg,False,OK,0.006850790681356159,,
27fe72491bac5003,FR73ABOM140722001,2881866469886152707,data\crops_obb\organized\organized_FR73ABOM140722001_FR73ABOM140722001_S2_27fe72491bac5003.jpg,True,OK,0.004421336745914125,0,
280053426eaa1d2a,SP3-2022-0246,2882395306306706730,data\crops_obb\basile_m1\basile_m1_SP3-2022-0246_SP3-2022-0246-P-03_280053426eaa1d2a.jpg,False,OK,0.0056185739077708775,,
280ba96ada97ba61,SP03-22-0092,2885586262659938913,data\crops_obb\basile_m1\basile_m1_SP03-22-0092_SP03-22-0092-S-02_280ba96ada97ba61.jpg,False,OK,0.0051580772895421095,,
28135c20f1a071ce,WB1_23_0001,2887753082637152718,data\crops_obb\terrain\terrain_WB1_23_0001_WB1_23_0001_2_28135c20f1a071ce.jpg,True,OK,0.004998318096807027,0,
283590a8c7947ce1,SP3-2022-0182,2897380989860084961,data\crops_obb\basile_m1\basile_m1_SP3-2022-0182_SP3-2022-0182-S-02_283590a8c7947ce1.jpg,False,FAILED,inf,,"17 landmarks, 18 attendus"
283705bd90b84c8f,SP3-2022-0058,2897791196971158671,data\crops_obb\basile_m1\basile_m1_SP3-2022-0058_SP3-2022-0058-P-04_283705bd90b84c8f.jpg,False,OK,0.00699622392258933,,
2840b7b5df4d1b3f,CD388872b,2900520151789935423,data\crops_obb\organized\organized_CD388872b_CD388872b_P1_2840b7b5df4d1b3f.jpg,True,OK,0.004451429980360227,0,
28464253135fcfe5,2020.00449,2902079934461628389,data\crops_obb\organized\organized_2020.00449_2020.00449_S1_28464253135fcfe5.jpg,True,OK,0.004736951474771045,0,
28485070e745c08f,15L2021-1739,2902658405686952079,data\crops_obb\organized\organized_15L2021-1739_15L2021-1739_P2_28485070e745c08f.jpg,True,OK,0.004458129358388876,0,
284f8721c7b64abd,20A.07897,2904688863831542461,data\crops_obb\organized\organized_20A.07897_20A.07897_S2_284f8721c7b64abd.jpg,True,OK,0.004724823467598473,2,
286d71e8b3a0d318,D264515,2913109778238591768,data\crops_obb\organized\organized_D264515_D264515_S3_286d71e8b3a0d318.jpg,True,OK,0.004473759741298677,0,
287cc9b55afc00be,SP3-2022-0154,2917428439381967038,data\crops_obb\basile_m1\basile_m1_SP3-2022-0154_SP3-2022-0154-P-04_287cc9b55afc00be.jpg,False,FAILED,inf,,"7 landmarks, 18 attendus"
287fab6e4ee687c6,FR73ABOM120722002,2918239573817853894,data\crops_obb\organized\organized_FR73ABOM120722002_FR73ABOM120722002_S1_287fab6e4ee687c6.jpg,True,OK,0.004835818219658536,0,
289157370af3ca65,FR73ABOM200722039,2923213527058729573,data\crops_obb\organized\organized_FR73ABOM200722039_FR73ABOM200722039_S2_289157370af3ca65.jpg,True,OK,0.004461622392725777,0,
2891c9596cdb423a,FR73ABOM130722029,2923339019055743546,data\crops_obb\organized\organized_FR73ABOM130722029_FR73ABOM130722029_S3_2891c9596cdb423a.jpg,True,OK,0.004608899578008991,0,
289c34e2786e83de,SP3-2022-0271,2926272005171741662,data\crops_obb\basile_m1\basile_m1_SP3-2022-0271_SP3-2022-0271-P-02_289c34e2786e83de.jpg,False,OK,0.004422601952060685,,
28b15809efa4adb8,N492,2932221632093400504,data\crops_obb\vrac\vrac_N492_N492_S1_28b15809efa4adb8.jpg,True,OK,0.004464931274809248,0,
28b43d54e7612dab,CD387804,2933036692193488299,data\crops_obb\organized\organized_CD387804_CD387804_S1_28b43d54e7612dab.jpg,True,OK,0.0047114177048597035,0,
28bba06b72e3a9c0,VAN-2019.00783,2935115965511477696,data\crops_obb\organized\organized_VAN-2019.00783_VAN-2019.00783_P2_28bba06b72e3a9c0.jpg,True,OK,0.004688616844730251,0,
28bedf35c31eb95f,WB1_23_0010,2936029429091973471,data\crops_obb\terrain\terrain_WB1_23_0010_WB1_23_0010_3_28bedf35c31eb95f.jpg,True,OK,0.0045746056310573815,0,
28e29f6241fd7ba7,15G2021-1200,2946092350616468391,data\crops_obb\organized\organized_15G2021-1200_15G2021-1200_P2_28e29f6241fd7ba7.jpg,True,OK,0.004340220559856304,0,
28ec66e47c4138f7,FR73ABOM140722009,2948844987544058103,data\crops_obb\organized\organized_FR73ABOM140722009_FR73ABOM140722009_S1_28ec66e47c4138f7.jpg,True,OK,0.004716511355547409,0,
28f3e07cd22f5c8d,FR15_ABOM30072020071,2950949007564692621,data\crops_obb\organized\organized_FR15_ABOM30072020071_FR15_ABOM30072020071_S1_28f3e07cd22f5c8d.jpg,True,OK,0.004516492575399287,0,
28fdf9f62edaa192,ABAURA8203,2953791766368264594,data\crops_obb\organized\organized_ABAURA8203_ABAURA8203_P1_28fdf9f62edaa192.jpg,True,OK,0.004370836106419158,0,
290196b0bb566b4e,SP3-2022-0258,2954808516333169486,data\crops_obb\basile_m1\basile_m1_SP3-2022-0258_SP3-2022-0258-P-04_290196b0bb566b4e.jpg,False,OK,0.0055680426381264116,,
291d9d53f22e6ca5,POLLINIS4455,2962697113750629541,data\crops_obb\organized\organized_POLLINIS4455_POLLINIS4455_P2_291d9d53f22e6ca5.jpg,True,OK,0.004704264871261839,0,
2927911b9767cbe4,N234,2965498427337067492,data\crops_obb\vrac\vrac_N234_N234_S2_2927911b9767cbe4.jpg,True,OK,0.004399855495815566,0,
292b6223e12c8b67,2007.0712,2966572685794773863,data\crops_obb\organized\organized_2007.0712_2007.0712_P3_292b6223e12c8b67.jpg,True,SUSPECT,0.007560866990573238,16,outlier post-GPA au sein de l'espèce rupestris (16 landmark(s) hors seuil)
292d86fc65320704,ABAURA8208,2967176148094682884,data\crops_obb\organized\organized_ABAURA8208_ABAURA8208_S2_292d86fc65320704.jpg,True,OK,0.0044000613877568226,0,
293be9ee84bcd96f,CollecYvan1,2971225589819431279,data\crops_obb\organized\organized_CollecYvan1_CollecYvan1_S3_293be9ee84bcd96f.jpg,True,OK,0.004535268568658498,0,
293ee473e3a80f34,CD388623c,2972063990502919988,data\crops_obb\organized\organized_CD388623c_CD388623c_P1_293ee473e3a80f34.jpg,True,OK,0.004770713167674534,0,
295fe26213d53f23,FR15_ABOM090820071,2981350389209972515,data\crops_obb\organized\organized_FR15_ABOM090820071_FR15_ABOM090820071_P1_295fe26213d53f23.jpg,True,OK,0.0044550575598070255,0,
296d6850c53ef2c2,N210,2985156824132416194,data\crops_obb\vrac\vrac_N210_N210_P2_296d6850c53ef2c2.jpg,True,OK,0.00458879896883516,0,
297834ab39fe7bd7,OPIE_Lapi_H1,2988196262777355223,data\crops_obb\organized\organized_OPIE_Lapi_H1_OPIE_Lapi_H1_S3_297834ab39fe7bd7.jpg,True,OK,0.004092586033590609,0,
297fb63d9df94117,VAN-2019.00822,2990309053356917015,data\crops_obb\organized\organized_VAN-2019.00822_VAN-2019.00822_P2_297fb63d9df94117.jpg,True,OK,0.004652235836788636,0,
299c1642a827cd22,N385,2998295927466741026,data\crops_obb\organized\organized_N385_N385_P5_299c1642a827cd22.jpg,True,OK,0.004299357808760081,0,
29a3fa46d0e111b4,ABAURA8238,3000516958817948084,data\crops_obb\organized\organized_ABAURA8238_ABAURA8238_S1_29a3fa46d0e111b4.jpg,True,OK,0.004711380634181919,0,
29b8ba1f32ef065c,15L2021-1585,3006357394431084124,data\crops_obb\organized\organized_15L2021-1585_15L2021-1585_S1_29b8ba1f32ef065c.jpg,True,FAILED,inf,,"16 landmarks, 18 attendus"
29cd02e9b7eab341,WB1_23_0091,3012066928616977217,data\crops_obb\terrain\terrain_WB1_23_0091_WB1_23_0091_1_29cd02e9b7eab341.jpg,True,OK,0.004460691455472763,0,
29d09f818018d5cb,CD388018,3013083529259570635,data\crops_obb\organized\organized_CD388018_CD388018_P2_29d09f818018d5cb.jpg,True,OK,0.004591517766111113,0,
29d8f1baf65dbd0b,CD388391,3015425735824096523,data\crops_obb\organized\organized_CD388391_CD388391_S2_29d8f1baf65dbd0b.jpg,True,OK,0.004499403068179051,0,
29e04eb2491bc5a5,ABAURA8602,3017498277975934373,data\crops_obb\organized\organized_ABAURA8602_ABAURA8602_S3_29e04eb2491bc5a5.jpg,True,OK,0.004520423548667295,0,
29f0e33da3a4ad7a,FR04ABOM220722087,3022165203843591546,data\crops_obb\organized\organized_FR04ABOM220722087_FR04ABOM220722087_S2_29f0e33da3a4ad7a.jpg,True,OK,0.004850218936029651,0,
29fac68fef095711,ABAURA8240d,3024948421225699089,data\crops_obb\organized\organized_ABAURA8240d_ABAURA8240d_S2_29fac68fef095711.jpg,True,OK,0.004635959776828189,0,
2a06d48c027142b8,N657,3028341497254724280,data\crops_obb\vrac\vrac_N657_N657_P3_2a06d48c027142b8.jpg,True,OK,0.004394710143077561,0,
2a07286a826efd89,2020.00339,3028433712349904265,data\crops_obb\organized\organized_2020.00339_2020.00339_S1_2a07286a826efd89.jpg,True,OK,0.004625878415098512,0,
2a0e691a5a537bbc,ABAURA8205b,3030475161172409276,data\crops_obb\organized\organized_ABAURA8205b_ABAURA8205b_S1_2a0e691a5a537bbc.jpg,True,OK,0.004622670336331219,0,
2a20cb512bae01e7,CollecYvan3,3035649698333327847,data\crops_obb\organized\organized_CollecYvan3_CollecYvan3_P1_2a20cb512bae01e7.jpg,True,OK,0.004581697381081714,0,
2a46a7bb7808835f,SP03-22-0122,3046306621577266015,data\crops_obb\basile_m1\basile_m1_SP03-22-0122_SP03-22-0122-S-02_2a46a7bb7808835f.jpg,False,FAILED,inf,,"17 landmarks, 18 attendus"
2a539128ae33d2a5,FR15ABOM150821068,3049940976567308965,data\crops_obb\organized\organized_FR15ABOM150821068_FR15ABOM150821068_S2_2a539128ae33d2a5.jpg,True,OK,0.004424246131894199,0,
2a58f2242facb0ba,SP3-2022-9032,3051454984776102074,data\crops_obb\basile_m1\basile_m1_SP3-2022-9032_SP3-2022-9032-P-05_2a58f2242facb0ba.jpg,False,OK,0.00498038103900464,,
2a5fb9b57b2735b9,UBC-2011.0157,3053363261486871993,data\crops_obb\organized\organized_UBC-2011.0157_UBC-2011.0157_S1_2a5fb9b57b2735b9.jpg,True,SUSPECT,0.009183464567252256,17,outlier post-GPA au sein de l'espèce rupestris (17 landmark(s) hors seuil)
2a626ee4bfe6f8cf,ABAURA8602,3054125426061801679,data\crops_obb\organized\organized_ABAURA8602_ABAURA8602_S2_2a626ee4bfe6f8cf.jpg,True,OK,0.004562717718384541,0,
2a6fd42740afc3e5,FR15ABOM220821068,3057895937061929957,data\crops_obb\organized\organized_FR15ABOM220821068_FR15ABOM220821068_S1_2a6fd42740afc3e5.jpg,True,OK,0.004882227555433175,0,
2a7856876e077752,CollecYvan8,3060291086464808786,data\crops_obb\organized\organized_CollecYvan8_CollecYvan8_P1_2a7856876e077752.jpg,True,OK,0.004467259909565315,0,
2a8181ec69eb9dbd,SP3-2022-0270,3062872073977961917,data\crops_obb\basile_m1\basile_m1_SP3-2022-0270_SP3-2022-0270-P-02_2a8181ec69eb9dbd.jpg,False,OK,0.004757062628016177,,
2a9877f20f15b2d7,SP3-2022-0082,3069335027571864279,data\crops_obb\basile_m1\basile_m1_SP3-2022-0082_SP3-2022-0082-P-02_2a9877f20f15b2d7.jpg,False,OK,0.006048038951487744,,
2aa0edf2f211988d,FR73ABOM200722037,3071716573565786253,data\crops_obb\organized\organized_FR73ABOM200722037_FR73ABOM200722037_P1_2aa0edf2f211988d.jpg,True,OK,0.004267828552479369,0,
2aa2c32c9af2c8fc,FR73ABOM130722064,3072232492165679356,data\crops_obb\organized\organized_FR73ABOM130722064_FR73ABOM130722064_S3_2aa2c32c9af2c8fc.jpg,True,OK,0.004623519891558995,0,
2abfa2a46811d1c7,SP3-2022-0203,3080359497149043143,data\crops_obb\basile_m1\basile_m1_SP3-2022-0203_SP3-2022-0203-S-01_2abfa2a46811d1c7.jpg,False,FAILED,inf,,"17 landmarks, 18 attendus"
2ac45efeca6d05a9,CollecYvan17,3081692493439108521,data\crops_obb\organized\organized_CollecYvan17_CollecYvan17_S2_2ac45efeca6d05a9.jpg,True,OK,0.004486253364182715,1,
2acd3819d3d38772,FR73ABOM130722007,3084183003397850994,data\crops_obb\organized\organized_FR73ABOM130722007_FR73ABOM130722007_P2_2acd3819d3d38772.jpg,True,OK,0.0048658656015753525,0,
2ad34e59347db543,SP3-2022-0243,3085896314718631235,data\crops_obb\basile_m1\basile_m1_SP3-2022-0243_SP3-2022-0243-P-03_2ad34e59347db543.jpg,False,OK,0.004658600482954207,,
2ad968ff94872998,2007.0712,3087614466457020824,data\crops_obb\organized\organized_2007.0712_2007.0712_S1_2ad968ff94872998.jpg,True,OK,0.004456110787715035,0,
