original_id,source_type,photographer,device_type,shot_index,raw_path,ext,file_size_bytes,content_hash,status,status_reason
OPIE_Lapi_B2b,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/male/OPIE_Lapi_B2b_S3.jpg,.jpg,2288716,4d492aa58e733a49,OK,
OPIE_Lapi_D1,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/male/OPIE_Lapi_D1_P1.JPG,.jpg,4587247,389604ce08463a97,OK,
OPIE_Lapi_D1,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/male/OPIE_Lapi_D1_P2.JPG,.jpg,4611620,fb74dfa720b6f324,OK,
OPIE_Lapi_D1,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/male/OPIE_Lapi_D1_S1.jpg,.jpg,2135131,987b0b6d770aea6b,OK,
OPIE_Lapi_D1,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/male/OPIE_Lapi_D1_S2.jpg,.jpg,2012879,052422f84cccb5d4,OK,
OPIE_Lapi_D1,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/male/OPIE_Lapi_D1_S3.jpg,.jpg,2231822,7722bf46bd8e1e42,OK,
OPIE_Lapi_E7,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/male/OPIE_Lapi_E7_P1.JPG,.jpg,4700987,aa26220e634f11a7,OK,
OPIE_Lapi_E7,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/male/OPIE_Lapi_E7_P2.JPG,.jpg,4684388,41d61edfa502f3ad,OK,
OPIE_Lapi_E7,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/male/OPIE_Lapi_E7_S1.jpg,.jpg,2240794,83f458d58c694850,OK,
OPIE_Lapi_E7,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/male/OPIE_Lapi_E7_S2.jpg,.jpg,2240954,ffb6f01d3d714e64,OK,
OPIE_Lapi_E7,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/male/OPIE_Lapi_E7_S3.jpg,.jpg,2202501,afd81c695769beae,OK,
OPIE_Lapi_H1,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/male/OPIE_Lapi_H1_P1.JPG,.jpg,4500481,402c9176aa7d3db3,OK,
OPIE_Lapi_H1,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/male/OPIE_Lapi_H1_P2.JPG,.jpg,4511893,3a4eaabfc44ec3ca,OK,
OPIE_Lapi_H1,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/male/OPIE_Lapi_H1_S1.jpg,.jpg,2332670,7be8f97d412f3b7f,OK,
OPIE_Lapi_H1,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/male/OPIE_Lapi_H1_S2.jpg,.jpg,2188595,17f42b56378117b4,OK,
OPIE_Lapi_H1,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/male/OPIE_Lapi_H1_S3.jpg,.jpg,2568534,297834ab39fe7bd7,OK,
OPIE_Lapi_070820b,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_070820b_P1.JPG,.jpg,4529198,f59bb7ceca5fa865,OK,
OPIE_Lapi_070820b,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_070820b_P2.JPG,.jpg,4516781,9c4f21d823505796,OK,
OPIE_Lapi_070820b,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_070820b_S1.jpg,.jpg,2371524,e68efc823258da42,OK,
OPIE_Lapi_070820b,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_070820b_S2.jpg,.jpg,2579463,f044b3529285643a,OK,
OPIE_Lapi_070820b,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_070820b_S3.jpg,.jpg,2368486,622585186dc3ba4a,OK,
OPIE_Lapi_110702,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_110702_P1.JPG,.jpg,4955740,786c3009835c6874,OK,
OPIE_Lapi_110702,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_110702_P2.JPG,.jpg,4902503,3286d0230a008e77,OK,
OPIE_Lapi_110702,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_110702_S1.jpg,.jpg,2014850,20a43857dcf01051,OK,
OPIE_Lapi_110702,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_110702_S2.jpg,.jpg,1956403,cf062b9e7cc206dc,OK,
OPIE_Lapi_110702,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_110702_S3.jpg,.jpg,2157796,fedf92240970c855,OK,
OPIE_Lapi_130720,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_130720_P1.JPG,.jpg,5165233,4273e666ca3bf267,OK,
OPIE_Lapi_130720,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_130720_P2.JPG,.jpg,5202183,1a08091024d8bf04,OK,
OPIE_Lapi_130720,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_130720_S1.jpg,.jpg,1867290,cffceab476a8c995,OK,
OPIE_Lapi_130720,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_130720_S2.jpg,.jpg,2092090,ffc25659b371362c,OK,
OPIE_Lapi_130720,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_130720_S3.jpg,.jpg,2198933,25f6b996f9013c67,OK,
OPIE_Lapi_130720b,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_130720b_P1.JPG,.jpg,4593766,a8a020a2acc3ba05,OK,
OPIE_Lapi_130720b,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_130720b_P2.JPG,.jpg,4546470,50ccbfbdcf775ea3,OK,
OPIE_Lapi_130720b,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_130720b_S1.jpg,.jpg,2116201,05ffd89182ab8e9a,OK,
OPIE_Lapi_130720b,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_130720b_S2.jpg,.jpg,1740356,a0f03887f3740af8,OK,
OPIE_Lapi_130720b,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_130720b_S3.jpg,.jpg,1673912,73c10ec942027cee,OK,
OPIE_Lapi_130720c,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_130720c_P1.JPG,.jpg,4551788,fb559a0c04786643,OK,
OPIE_Lapi_130720c,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_130720c_P2.JPG,.jpg,4466797,3852bf65dcb25c4c,OK,
OPIE_Lapi_130720c,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_130720c_S1.jpg,.jpg,2281461,640793c0155740c4,OK,
OPIE_Lapi_130720c,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_130720c_S2.jpg,.jpg,2299515,69bd9ea0b6f40796,OK,
OPIE_Lapi_130720c,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_130720c_S3.jpg,.jpg,2110075,905c942d034fb2d0,OK,
OPIE_Lapi_130720d,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_130720d_P1.JPG,.jpg,4558078,4ce1cc94d5df8def,OK,
OPIE_Lapi_130720d,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_130720d_P2.JPG,.jpg,4578031,a52cf0884471d3c4,OK,
OPIE_Lapi_130720d,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_130720d_S1.jpg,.jpg,2396068,488c2320a7592846,OK,
OPIE_Lapi_130720d,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_130720d_S2.jpg,.jpg,2402750,e7c6a288e3ea25fc,OK,
OPIE_Lapi_130720d,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_130720d_S3.jpg,.jpg,2118639,e280a076993e64f7,OK,
OPIE_Lapi_160720b,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_160720b_P1.JPG,.jpg,4453454,91fa8d19c49909e9,OK,
OPIE_Lapi_160720b,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_160720b_P2.JPG,.jpg,4497836,79d7288e8be1fe18,OK,
OPIE_Lapi_160720b,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_160720b_S1.jpg,.jpg,2368084,b792edc5659be2c7,OK,
OPIE_Lapi_160720b,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_160720b_S2.jpg,.jpg,2446327,14a6bb9797446733,OK,
OPIE_Lapi_160720b,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_160720b_S3.jpg,.jpg,2336710,6d0c5157e7d73707,OK,
OPIE_Lapi_200720,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_200720_P1.JPG,.jpg,4491257,98ce8d52e2c0a90f,OK,
OPIE_Lapi_200720,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_200720_P2.JPG,.jpg,4443762,234b1c3ccf914541,OK,
OPIE_Lapi_200720,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_200720_S1.jpg,.jpg,2226401,97403f44a601837c,OK,
OPIE_Lapi_200720,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_200720_S2.jpg,.jpg,2196175,a75aa265b54c237e,OK,
OPIE_Lapi_200720,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_200720_S3.jpg,.jpg,2225561,015c71d8b11daf5a,OK,
OPIE_Lapi_220620,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_220620_P1.JPG,.jpg,4976696,cc147045d33008c7,OK,
OPIE_Lapi_220620,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_220620_P2.JPG,.jpg,4978140,e367ac0c27f2f327,OK,
OPIE_Lapi_220620,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_220620_S1.jpg,.jpg,1989339,8af3fa62226a1fb3,OK,
OPIE_Lapi_220620,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_220620_S2.jpg,.jpg,1904507,55155adffc578880,OK,
OPIE_Lapi_220620,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_220620_S3.jpg,.jpg,1804342,03f571709571e202,OK,
OPIE_Lapi_220620b,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_220620b_P1.JPG,.jpg,4587130,fc5623924b45bf9a,OK,
OPIE_Lapi_220620b,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_220620b_P2.JPG,.jpg,4558578,897d90f0c9de49d8,OK,
OPIE_Lapi_220620b,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_220620b_S1.jpg,.jpg,2140565,1cb652aef8388dee,OK,
OPIE_Lapi_220620b,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_220620b_S2.jpg,.jpg,2032840,c0687d60e3447dd2,OK,
OPIE_Lapi_220620b,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_220620b_S3.jpg,.jpg,2031957,0534849fc5404d60,OK,
OPIE_Lapi_220620c,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_220620c_P1.JPG,.jpg,4366636,a457dad932470860,OK,
OPIE_Lapi_220620c,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_220620c_P2.JPG,.jpg,4264397,e6e849bdc36d4676,OK,
OPIE_Lapi_220620c,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_220620c_S1.jpg,.jpg,2150941,525578c3ec4edcff,OK,
OPIE_Lapi_220620c,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_220620c_S2.jpg,.jpg,2287979,219fc02c572db1c2,OK,
OPIE_Lapi_220620c,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_220620c_S3.jpg,.jpg,2299076,cd34087cac3a4831,OK,
OPIE_Lapi_220620d,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_220620d_P1.JPG,.jpg,4442255,f306768d7642aecf,OK,
OPIE_Lapi_220620d,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_220620d_P2.JPG,.jpg,4429263,2c206c96cce95625,OK,
OPIE_Lapi_220620d,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_220620d_S1.jpg,.jpg,2335016,87d2ef975efec55a,OK,
OPIE_Lapi_220620d,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_220620d_S2.jpg,.jpg,2045052,022309ba82e731bc,OK,
OPIE_Lapi_220620d,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_220620d_S3.jpg,.jpg,1985232,06eb53b4d05372b1,OK,
OPIE_Lapi_230620,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_230620_P1.JPG,.jpg,4564348,1a935472ffed59a5,OK,
OPIE_Lapi_230620,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_230620_P2.JPG,.jpg,4535341,0b7e64e3a84570c8,OK,
OPIE_Lapi_230620,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_230620_S1.jpg,.jpg,2378706,6167027e9859231f,OK,
OPIE_Lapi_230620,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_230620_S2.jpg,.jpg,2296839,20a67ee4bcb60719,OK,
OPIE_Lapi_230620,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_230620_S3.jpg,.jpg,2191445,413edfd0a68aac76,OK,
OPIE_Lapi_230620b,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_230620b_P1.JPG,.jpg,4570677,dd485bd2d093fa7e,OK,
OPIE_Lapi_230620b,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_230620b_P2.JPG,.jpg,4473142,367baa0dd7fc371c,OK,
OPIE_Lapi_230620b,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_230620b_S1.jpg,.jpg,2099015,0b8f958917cc6b46,OK,
OPIE_Lapi_230620b,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_230620b_S2.jpg,.jpg,2371851,71b9c4ae7e0bcaa3,OK,
OPIE_Lapi_230620b,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_230620b_S3.jpg,.jpg,2250557,baf8e68ae98cd396,OK,
OPIE_Lapi_240620,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_240620_P1.JPG,.jpg,4432262,2f9a5cc010a5bc70,OK,
OPIE_Lapi_240620,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_240620_P2.JPG,.jpg,4454458,9d5dc9a0297c3903,OK,
OPIE_Lapi_240620,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_240620_S1.jpg,.jpg,2309915,47f5037dc97c4dbf,OK,
OPIE_Lapi_240620,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_240620_S2.jpg,.jpg,2046673,49912e4a5be2e2b1,OK,
OPIE_Lapi_240620,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_240620_S3.jpg,.jpg,2275729,56bc8a66bf253cf5,OK,
OPIE_Lapi_240620b,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_240620b_P1.JPG,.jpg,4726786,05a2613b9eee4a24,OK,
OPIE_Lapi_240620b,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_240620b_P2.JPG,.jpg,4925334,4ab8b4d63b5c5707,OK,
OPIE_Lapi_240620b,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_240620b_S1.jpg,.jpg,2271298,93d223a867aa1ee6,OK,
OPIE_Lapi_240620b,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_240620b_S2.jpg,.jpg,2098524,b64713e7eb15f543,OK,
OPIE_Lapi_240620b,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_240620b_S3.jpg,.jpg,2352094,861b881cd6600ca7,OK,
OPIE_Lapi_260620,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_260620_P1.JPG,.jpg,4436070,3dee7dcf0bf5b89f,OK,
OPIE_Lapi_260620,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_260620_P2.JPG,.jpg,4431861,c8628b9ca448117c,OK,
OPIE_Lapi_260620,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_260620_S1.jpg,.jpg,2183418,c0d53d5ec05ea3bb,OK,
OPIE_Lapi_260620,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_260620_S2.jpg,.jpg,2456753,d8efbfabbf7a317c,OK,
OPIE_Lapi_260620,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_260620_S3.jpg,.jpg,2479005,f1696bf3a2d394c8,OK,
OPIE_Lapi_260620b,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_260620b_P1.JPG,.jpg,4511008,3fb41d7480a0ed6a,OK,
OPIE_Lapi_260620b,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_260620b_P2.JPG,.jpg,4487274,de836fde9aea1f5f,OK,
OPIE_Lapi_260620b,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_260620b_S1.jpg,.jpg,2309890,f6dbd95a0f830143,OK,
OPIE_Lapi_260620b,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_260620b_S2.jpg,.jpg,2606458,808f220de596601b,OK,
OPIE_Lapi_260620b,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_260620b_S3.jpg,.jpg,2343834,9a0bd038ed106a6d,OK,
OPIE_Lapi_270702,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_270702_P1.JPG,.jpg,4612379,8cb716fe95da0f35,OK,
OPIE_Lapi_270702,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_270702_P2.JPG,.jpg,4627580,d73bdae8637213ba,OK,
OPIE_Lapi_270702,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_270702_S1.jpg,.jpg,2024872,9ad758933855ef94,OK,
OPIE_Lapi_270702,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_270702_S2.jpg,.jpg,2376827,c423a0dbc4455ef3,OK,
OPIE_Lapi_270702,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_270702_S3.jpg,.jpg,1961105,218826b8e4453852,OK,
OPIE_Lapi_290602,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_290602_P1.JPG,.jpg,4515815,259ccbb41a1f9769,OK,
OPIE_Lapi_290602,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_290602_P2.JPG,.jpg,4489771,90371aac410551dd,OK,
OPIE_Lapi_290602,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_290602_S1.jpg,.jpg,2014913,8209d52c9d07c3cc,OK,
OPIE_Lapi_290602,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_290602_S2.jpg,.jpg,2006000,f4d867f476bb0a30,OK,
OPIE_Lapi_290602,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_lapidarius/worker/OPIE_Lapi_290602_S3.jpg,.jpg,1943533,6084bcdd2cfca00c,OK,
CD387770b,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_monticola/male/CD387770b_P1.JPG,.jpg,4419324,59a122fe39201ce8,OK,
CD387770b,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_monticola/male/CD387770b_P2.JPG,.jpg,4390248,a00ce73e3342ded0,OK,
CD387770b,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_monticola/male/CD387770b_S1.jpg,.jpg,1633600,01c6f03b52bee877,OK,
CD387770b,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_monticola/male/CD387770b_S2.jpg,.jpg,1565858,3878ef593c93bb55,OK,
CD387770b,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_monticola/male/CD387770b_S3.jpg,.jpg,1548252,9f8d21026c9b95e8,OK,
CD387804,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_monticola/male/CD387804_P1.JPG,.jpg,4394890,1ad4ee377c8d268a,OK,
CD387804,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_monticola/male/CD387804_P2.JPG,.jpg,4095793,d957e068d0a64a78,OK,
CD387804,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_monticola/male/CD387804_S1.jpg,.jpg,1575757,28b43d54e7612dab,OK,
CD387804,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_monticola/male/CD387804_S2.jpg,.jpg,1515720,f232c64f59dcab0f,OK,
CD387804,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_monticola/male/CD387804_S3.jpg,.jpg,1547431,6e5b5d5301a87460,OK,
CD388230b,collection,,P,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_monticola/male/CD388230b_P1.JPG,.jpg,4107177,04cf882bb7bd4990,OK,
CD388230b,collection,,P,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_monticola/male/CD388230b_P2.JPG,.jpg,4027197,67fc044697f733f7,OK,
CD388230b,collection,,S,1,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_monticola/male/CD388230b_S1.jpg,.jpg,1656394,b348c135fedcce35,OK,
CD388230b,collection,,S,2,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_monticola/male/CD388230b_S2.jpg,.jpg,1609885,0fe77d716ff04209,OK,
CD388230b,collection,,S,3,/Volumes/EXT DATA/IDMB/images/Bombus/collection/Bombus_monticola/male/CD388230b_S3.jpg,.jpg,1485100,9880965b57e0a850,OK,
