image_id,specimen_id,tancrede_image_path,matched_via,status,reason,n_out_of_bounds,aspect_ratio_obb,aspect_ratio_crops_csv,keep
8e8b8c08a61c4ece,FR15ABOM200821126,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pomorum/worker/FR15ABOM200821126_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2212,2.2212,
784f0fdad9e36fd4,FR15ABOO0712002,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_rupestris/queen/FR15ABOO0712002_P1.JPG,tail3,SUSPECT,17 landmark(s) hors du crop 512x256,17,1.7502,1.7502,
b65c91f3f7307c39,ABAURA5667,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_monticola/worker/ABAURA5667_P1.JPG,tail3,OK,,0,2.2278,2.2278,
e6a91485d1c14e4d,CD388229,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pratorum/male/CD388229_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.4968,2.4968,
d616aaa6180fb8c8,FR73ABOM140722026,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_monticola/queen/FR73ABOM140722026_P1.JPG,tail3,OK,,0,2.1663,2.1663,
1bd0dc835e496063,ABAURA7151,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_sylvarum/queen/ABAURA7151_P1.JPG,tail3,OK,,0,2.1833,2.1833,
5e96479a4080586d,2020.04010,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_sylvarum/worker/2020.04010_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.4766,2.4766,
00572780db9e4dc8,FR74ABOM160722001,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_monticola/worker/FR74ABOM160722001_P1.JPG,tail3,OK,,0,2.2941,2.2941,
276e83d7d067f0ce,FR73ABOM200722038,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pyrenaeus/worker/FR73ABOM200722038_P1.JPG,tail3,OK,,0,2.3513,2.3513,
a953922f3309fcd6,FR15ABOM210821077,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_rupestris/queen/FR15ABOM210821077_P1.JPG,tail3,SUSPECT,16 landmark(s) hors du crop 512x256,16,1.7113,1.7113,
4557bf7b27408187,ABB-2020.00032,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_sylvarum/worker/ABB-2020.00032_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3861,2.3861,
119949be147f158c,ABAURA8207d,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_wurflenii/worker/ABAURA8207d_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2703,2.2703,
1fa84800df04dad0,15L2021-1740,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_soroeensis/male/15L2021-1740_P1.JPG,tail3,OK,,0,2.3739,2.3739,
8ac56297575d3c1e,FR73ABOM150722006,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_monticola/male/FR73ABOM150722006_P1.JPG,tail3,SKIPPED,detection.csv absent ou status != OK pour ce image_id,,,,
96d697975b453a25,ABAURA8526,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_soroeensis/male/ABAURA8526_P1.JPG,tail3,OK,,0,2.3244,2.3244,
da23195f610e0326,CD388821d,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pyrenaeus/male/CD388821d_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3382,2.3382,
50ca09299fc38dd6,FR73ABOM200722030,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_sichelii/male/FR73ABOM200722030_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.5417,2.5417,
d3e88d13918358b4,POLLINIS5985,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_soroeensis/male/POLLINIS5985_P1.JPG,tail3,OK,,0,2.2011,2.2011,
5882fc50e0e6fa65,2020.03886,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_sylvarum/worker/2020.03886_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.5502,2.5502,
adf505200fc1c2fe,FR73ABOM200722018,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_sichelii/male/FR73ABOM200722018_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3673,2.3673,
eff4e914c9952eaf,2020.06348,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_sylvarum/male/2020.06348_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3971,2.3971,
015f297ab0dd4102,CD388860b,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_soroeensis/male/CD388860b_P1.JPG,tail3,OK,,0,2.2901,2.2901,
a57447fc28e276e7,2019.02080,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pratorum/male/2019.02080_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2770,2.2770,
59a122fe39201ce8,CD387770b,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_monticola/male/CD387770b_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3830,2.3830,
ee8b352a724cec20,CD388865c,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_sichelii/worker/CD388865c_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2733,2.2733,
78ccc671128751a5,2019.00316,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pratorum/worker/2019.00316_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.0053,2.0053,
863e92a4f63e1efe,NoName3,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pomorum/male/NoName3_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2311,2.2311,
786c3009835c6874,OPIE_Lapi_110702,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_lapidarius/worker/OPIE_Lapi_110702_P1.JPG,tail3,OK,,0,2.4021,2.4021,
49a80767708659ca,CD387324,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_sylvarum/worker/CD387324_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3231,2.3231,
a47ab3bb60790d65,VAN-2019.00822,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_rupestris/male/VAN-2019.00822_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.0407,2.0407,
da72dafb91ec87b0,FR15ABOM210822012,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pomorum/male/FR15ABOM210822012_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.1018,2.1018,
9626aa00a948debe,CD388230b,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pratorum/male/CD388230b_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.6210,2.6210,
ba2315a2332c1b22,2020.00410,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_soroeensis/worker/2020.00410_P1.JPG,tail3,OK,,0,2.3660,2.3660,
75a1b47687ff0324,FR15_ABOM30072020044,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pomorum/worker/FR15_ABOM30072020044_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2616,2.2616,
2f9a5cc010a5bc70,OPIE_Lapi_240620,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_lapidarius/worker/OPIE_Lapi_240620_P1.JPG,tail3,OK,,0,2.4865,2.4865,
d2b390ef817532c6,2020.06243,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_rupestris/male/2020.06243_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2848,2.2848,
a7c2a22a87ea501c,CD388230,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pratorum/male/CD388230_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2413,2.2413,
ffb12b98b12e4805,POLLINIS4455,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_ruderarius/worker/POLLINIS4455_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3377,2.3377,
546d6df38cbf9804,FR15AB100518002,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_wurflenii/queen/FR15AB100518002_P1.JPG,tail3,OK,,0,1.8071,1.8071,
e0b59f1b7eab60ea,2012.0034,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_sylvarum/worker/2012.0034_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.6334,2.6334,
45da948bccc509d3,15L2021-1514,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_rupestris/male/15L2021-1514_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3699,2.3699,
5dfc2624bec59e27,VAN-2019.00824,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_rupestris/male/VAN-2019.00824_P1.JPG,tail3,SUSPECT,11 landmark(s) hors du crop 512x256,11,1.4937,1.4937,
da8e14b89a3174a1,NoName12,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_sylvarum/male/NoName12_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2835,2.2835,
bc837c5c536d0f37,FR73ABOM130722066,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pyrenaeus/male/FR73ABOM130722066_P1.JPG,tail3,OK,,0,2.2589,2.2589,
1f903bf2d0ed95dd,15L2021-1743,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_soroeensis/male/15L2021-1743_P1.JPG,tail3,OK,,0,2.2897,2.2897,
1d1427019c8cca75,FR15ABOM120722071,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_wurflenii/male/FR15ABOM120722071_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2557,2.2557,
0a90c4c53a2db8d1,CollecYvan17,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_monticola/worker/CollecYvan17_P1.JPG,tail3,OK,,0,2.1471,2.1471,
72a67e07acd03a64,CD388865b,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_sichelii/worker/CD388865b_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3762,2.3762,
5a4abbbc9583eb78,FR15ABOM100721047,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pomorum/queen/FR15ABOM100721047_P1.JPG,tail3,OK,,0,2.0637,2.0637,
b5dd9ab0cefcbd9a,POLLINIS4384,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_soroeensis/male/POLLINIS4384_P1.JPG,tail3,OK,,0,2.3780,2.3780,
b9306a35663100ba,FR15ABOM210821128,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_sylvarum/male/FR15ABOM210821128_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3730,2.3730,
14753e9639562eb0,ABAURA8238b,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_sichelii/worker/ABAURA8238b_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.4315,2.4315,
70d16cbe4bd33a81,FR73ABOM130722037,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_monticola/male/FR73ABOM130722037_P1.JPG,tail3,OK,,0,2.3061,2.3061,
6e0c5ad4669ced2c,FR15ABOM310520005,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_rupestris/queen/FR15ABOM310520005_P1.JPG,tail3,SUSPECT,16 landmark(s) hors du crop 512x256,16,1.6784,1.6784,
c65f9c21faf38527,15L2021-1731,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_rupestris/male/15L2021-1731_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3345,2.3345,
91fa8d19c49909e9,OPIE_Lapi_160720b,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_lapidarius/worker/OPIE_Lapi_160720b_P1.JPG,tail3,OK,,0,2.4373,2.4373,
3d9db6d74889a4bf,CollecYvan4,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_sichelii/male/CollecYvan4_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3644,2.3644,
9319b4d2111deb2c,FR15ABOM210821143,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_sylvarum/male/FR15ABOM210821143_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,1.9757,1.9757,
548a5dbb6283e544,FR15ABOM210821110,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pomorum/male/FR15ABOM210821110_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2351,2.2351,
5a5efd17a2622447,FR73ABOM130722027,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pyrenaeus/worker/FR73ABOM130722027_P1.JPG,tail3,OK,,0,2.3614,2.3614,
cf183efdb01d5a06,POLLINIS4393,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pratorum/worker/POLLINIS4393_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.1449,2.1449,
4e6d8960aef34ec0,15L2021-1546,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_rupestris/male/15L2021-1546_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.4409,2.4409,
f4c1c6a5692e8814,CD388003b,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_wurflenii/worker/CD388003b_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3275,2.3275,
204e502a2d01bad4,NoName10,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_sylvarum/male/NoName10_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3127,2.3127,
8dad7a5869b47fb5,BAR-2018.00871,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_sylvarum/worker/BAR-2018.00871_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.4798,2.4798,
658c941ebcc9d48b,ABAURA8205,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_ruderarius/worker/ABAURA8205_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2004,2.2004,
ee48575111b209bb,2019.02118,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pratorum/queen/2019.02118_P1.JPG,tail3,OK,,0,2.0939,2.0939,
242c17a0284eb273,15L2021-1499,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_rupestris/male/15L2021-1499_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2778,2.2778,
49584a00a3a612e2,D264515,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_ruderarius/worker/D264515_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3719,2.3719,
b31b53788a925fa4,ABAURA4915,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_ruderarius/worker/ABAURA4915_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2779,2.2779,
c1049802cf54cdd2,20A.07897,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_sylvarum/queen/20A.07897_P1.JPG,tail3,OK,,0,2.2447,2.2447,
09f9103df5fbb3a5,ABAURA8602,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_ruderarius/male/ABAURA8602_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2242,2.2242,
215537ff3eaa9238,AGR.2016.1415,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pratorum/male/AGR.2016.1415_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,1.5561,1.5561,
ed177e7fc6be63fd,FR05ABOM220722028,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_ruderarius/male/FR05ABOM220722028_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.1423,2.1423,
3dfdef470851b40f,FR73ABOM120722025,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_ruderarius/male/FR73ABOM120722025_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3725,2.3725,
30e010761b27f1a7,ABAURA8151,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_soroeensis/worker/ABAURA8151_P1.JPG,tail3,OK,,0,2.4821,2.4821,
21a4804456aaa18a,FR04ABOM220722050,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_ruderarius/male/FR04ABOM220722050_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2170,2.2170,
14e8257475f3d276,FR73ABOM130722007,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pyrenaeus/male/FR73ABOM130722007_P1.JPG,tail3,OK,,0,2.3199,2.3199,
4f9dc6e5a5f6faf8,FR04ABOM220722046,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_sichelii/male/FR04ABOM220722046_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.0919,2.0919,
0ee4acaf085b59a9,N815,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pratorum/male/N815_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.0169,2.0169,
8ad23c0aa16dae18,FR15_ABOM25082020010,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_sylvarum/male/FR15_ABOM25082020010_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.4145,2.4145,
f8ae9ee34ca871ea,FR15_AB210818002,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_wurflenii/male/FR15_AB210818002_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2352,2.2352,
a16a2ad0a0abec8e,FR15ABOM210821100,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pomorum/male/FR15ABOM210821100_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.1298,2.1298,
ba2def8ae2d11b13,CD387770c,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_soroeensis/worker/CD387770c_P1.JPG,tail3,OK,,0,1.9210,1.9210,
e41c904d6f691d56,2019.02059,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pratorum/male/2019.02059_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2406,2.2406,
9b10ebac5b1a30f5,CD387766b,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_ruderarius/worker/CD387766b_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3783,2.3783,
3e34b1a5f8c44921,VAN-2019.00785,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_rupestris/male/VAN-2019.00785_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.1346,2.1346,
25c4f06607004b27,ABAURA7153,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pratorum/worker/ABAURA7153_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2536,2.2536,
fc5623924b45bf9a,OPIE_Lapi_220620b,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_lapidarius/worker/OPIE_Lapi_220620b_P1.JPG,tail3,OK,,0,2.2957,2.2957,
12d459412b5c23de,2020.04044,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_sylvarum/worker/2020.04044_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2129,2.2129,
3b46c375663c4500,N628,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pratorum/male/N628_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.1989,2.1989,
bc540ed6ba9b6a1e,CollecYvan5,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_sichelii/male/CollecYvan5_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.5204,2.5204,
ba94408b1b9a130c,2019.02073,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pratorum/male/2019.02073_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3673,2.3673,
e7de34520d0a1d14,FR73ABOM140722039,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pyrenaeus/worker/FR73ABOM140722039_P1.JPG,tail3,OK,,0,2.2884,2.2884,
2532f620e9f121da,2020.03930,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_sylvarum/male/2020.03930_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.1905,2.1905,
844688e9038ff13c,ABAURA8205d,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_wurflenii/worker/ABAURA8205d_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.1186,2.1186,
a23a00833dca0013,CD388769,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_pratorum/worker/CD388769_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,1.7439,1.7439,
4b294051991e3460,ABAURA8627,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_soroeensis/worker/ABAURA8627_P1.JPG,tail3,OK,,0,1.9844,1.9844,
622cf37f9463bd75,FR15ABOM150820018,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/male/FR15ABOM150820018_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3918,2.3918,
90054c44163f685a,FR15ABOM170821029,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/male/FR15ABOM170821029_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3118,2.3118,
303af0e2f7cbcfe6,FR15ABOM210821137,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/male/FR15ABOM210821137_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3566,2.3566,
92c3ebabbe6eb62e,FR15ABOM210821139,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/male/FR15ABOM210821139_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.4109,2.4109,
b2513a410f9c7db4,FR15ABOM210821165,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/male/FR15ABOM210821165_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3310,2.3310,
917e0938a6c8c870,FR15ABOM210821171,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/male/FR15ABOM210821171_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3038,2.3038,
db44fa7f8f049b92,FR15ABOM210821210,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/male/FR15ABOM210821210_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3136,2.3136,
9962ad4fbcb7cfa2,FR15ABOM210821212,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/male/FR15ABOM210821212_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.4799,2.4799,
063854e0961efca8,FR15ABOM220821043,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/male/FR15ABOM220821043_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.4488,2.4488,
bb4ba89b3b3b17f6,FR15ABOM220821068,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/male/FR15ABOM220821068_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3768,2.3768,
1625d333fc11d8e3,FR15ABOM220821070,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/male/FR15ABOM220821070_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2845,2.2845,
7a69b27655238644,FR15_ABOM07082020038,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/male/FR15_ABOM07082020038_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.4126,2.4126,
71235b2836e7bfb3,FR15_ABOM07082020082,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/male/FR15_ABOM07082020082_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2529,2.2529,
74e04ca7a21e914d,FR15_ABOM080820007,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/male/FR15_ABOM080820007_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3625,2.3625,
2dbbcaea550e5452,FR15_ABOM080820039,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/male/FR15_ABOM080820039_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2715,2.2715,
295fe26213d53f23,FR15_ABOM090820071,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/male/FR15_ABOM090820071_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3557,2.3557,
8d119ef7974131f3,FR15_ABOM14080820006,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/male/FR15_ABOM14080820006_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3659,2.3659,
5f56dc959b71ef98,FR15_ABOM170820009,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/male/FR15_ABOM170820009_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3658,2.3658,
eb239601f0c34818,FR15_ABOM170820030,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/male/FR15_ABOM170820030_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.0824,2.0824,
c2d29f14bbbdba0e,NoName8,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/male/NoName8_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2931,2.2931,
47a83d441036f2aa,CollecYvan10,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/worker/CollecYvan10_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2631,2.2631,
2ae8e84151225977,CollecYvan11,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/worker/CollecYvan11_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.3236,2.3236,
fafa713d61124322,CollecYvan12,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/worker/CollecYvan12_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.2020,2.2020,
2a7856876e077752,CollecYvan8,/Volumes/EXT DATA/IDMB/Bombus/images/collection/Bombus_confusus/worker/CollecYvan8_P1.JPG,tail3,SUSPECT,19 landmark(s) hors du crop 512x256,19,2.4542,2.4542,
